NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
19,451809,2015-02-16 04:16:36.687,2.410543E+09,6.185049E+08,1.627052E+11,4.174742E+10
19,451809,2015-02-16 04:25:36.657,2.459444E+09,6.272865E+08,1.660035E+11,4.233954E+10
19,451809,2015-02-16 04:34:36.673,2.457289E+09,6.377265E+08,1.658721E+11,4.304786E+10
19,451809,2015-02-16 04:43:36.727,2.424213E+09,6.256464E+08,1.636504E+11,4.223525E+10
19,451809,2015-02-16 04:52:36.693,2.434898E+09,6.408365E+08,1.643464E+11,4.325403E+10
19,451809,2015-02-16 05:01:43.717,2.388897E+09,6.358871E+08,1.633469E+11,4.348041E+10
19,451809,2015-02-16 05:10:39.090,2.468566E+09,7.003079E+08,1.652004E+11,4.686574E+10
19,451809,2015-02-16 05:19:36.697,2.408775E+09,6.693663E+08,1.618719E+11,4.498203E+10
19,451809,2015-02-16 05:28:36.757,2.423416E+09,6.534028E+08,1.635992E+11,4.410971E+10
19,451809,2015-02-16 05:37:36.743,2.447218E+09,6.68943E+08,1.651833E+11,4.515259E+10
19,451809,2015-02-16 05:46:36.750,2.473245E+09,6.543521E+08,1.669452E+11,4.416908E+10
19,451809,2015-02-16 05:55:36.733,2.485836E+09,6.474376E+08,1.677887E+11,4.370069E+10
19,451809,2015-02-16 06:04:36.777,2.475694E+09,6.633034E+08,1.671235E+11,4.477678E+10
19,451809,2015-02-16 06:13:36.770,2.498019E+09,6.7457E+08,1.686142E+11,4.55329E+10
19,451809,2015-02-16 06:22:36.790,2.484467E+09,6.847507E+08,1.677079E+11,4.622242E+10
19,451809,2015-02-16 06:31:36.793,2.547748E+09,7.028331E+08,1.719739E+11,4.744149E+10
19,451809,2015-02-16 06:40:36.807,2.480304E+09,6.800891E+08,1.674245E+11,4.590709E+10
19,451809,2015-02-16 06:49:36.843,2.542142E+09,7.283256E+08,1.716058E+11,4.916517E+10
19,451809,2015-02-16 06:58:36.853,2.527358E+09,7.421235E+08,1.706004E+11,5.009442E+10
19,451809,2015-02-16 07:07:36.850,2.596137E+09,7.91263E+08,1.752377E+11,5.340977E+10
19,451809,2015-02-16 07:16:36.867,2.56589E+09,7.843023E+08,1.732038E+11,5.294232E+10
19,451809,2015-02-16 07:25:36.817,2.635196E+09,8.267588E+08,1.778584E+11,5.580077E+10
19,451809,2015-02-16 07:34:36.887,2.646318E+09,8.464602E+08,1.786504E+11,5.71437E+10
19,451809,2015-02-16 07:43:36.853,2.615114E+09,8.498521E+08,1.765094E+11,5.736149E+10
19,451809,2015-02-16 07:52:36.897,2.63768E+09,8.568979E+08,1.780569E+11,5.784499E+10
19,451809,2015-02-16 08:01:36.913,2.625061E+09,8.673876E+08,1.771977E+11,5.855067E+10
19,451809,2015-02-16 08:10:36.897,2.683229E+09,8.938052E+08,1.811127E+11,6.03301E+10
19,451809,2015-02-16 08:19:36.930,2.689802E+09,9.290685E+08,1.815721E+11,6.271575E+10
19,451809,2015-02-16 08:28:50.013,2.733445E+09,9.249569E+08,1.889784E+11,6.394747E+10
19,451809,2015-02-16 08:37:37.040,2.656397E+09,9.089672E+08,1.749992E+11,5.988132E+10
19,451809,2015-02-16 08:46:37.023,2.721352E+09,9.365293E+08,1.836856E+11,6.321378E+10
19,451809,2015-02-16 08:55:37.030,2.715986E+09,9.382127E+08,1.833307E+11,6.332991E+10
19,451809,2015-02-16 09:04:37.057,2.765052E+09,9.492114E+08,1.866505E+11,6.407503E+10
19,451809,2015-02-16 09:13:37.737,2.752423E+09,9.788887E+08,1.860227E+11,6.615828E+10
19,451809,2015-02-16 09:22:37.060,2.598766E+09,9.667203E+08,1.751962E+11,6.51716E+10
19,451809,2015-02-16 09:31:37.147,2.66143E+09,9.894953E+08,1.796754E+11,6.680168E+10
19,451809,2015-02-16 09:40:37.077,2.596319E+09,9.726928E+08,1.752294E+11,6.564845E+10
19,451809,2015-02-16 09:49:37.087,2.639225E+09,9.880852E+08,1.781509E+11,6.669695E+10
19,451809,2015-02-16 09:58:37.110,2.632139E+09,9.678541E+08,1.776765E+11,6.533274E+10
19,451809,2015-02-16 10:07:51.933,2.665869E+09,9.879674E+08,1.848867E+11,6.851876E+10
19,451809,2015-02-16 10:16:37.150,2.644236E+09,9.816229E+08,1.735993E+11,6.444548E+10
19,451809,2015-02-16 10:25:37.140,2.608473E+09,9.673419E+08,1.760684E+11,6.529427E+10
19,451809,2015-02-16 10:34:37.157,2.641425E+09,9.87833E+08,1.783013E+11,6.668065E+10
19,451809,2015-02-16 10:43:37.147,2.645553E+09,9.957964E+08,1.785719E+11,6.721516E+10
19,451809,2015-02-16 10:52:37.157,2.654011E+09,1.012905E+09,1.791493E+11,6.837245E+10
19,451809,2015-02-16 11:01:37.203,2.648285E+09,1.017545E+09,1.787744E+11,6.869015E+10
19,451809,2015-02-16 11:10:37.230,2.704804E+09,1.008151E+09,1.825831E+11,6.805352E+10
19,451809,2015-02-16 11:19:37.200,2.649742E+09,9.60111E+08,1.788479E+11,6.480398E+10
19,451809,2015-02-16 11:28:37.203,2.674788E+09,9.460921E+08,1.805492E+11,6.386156E+10
19,451809,2015-02-16 11:37:37.183,2.673757E+09,9.519974E+08,1.804723E+11,6.425761E+10
19,451809,2015-02-16 11:46:37.207,2.659148E+09,9.386637E+08,1.795002E+11,6.336254E+10
19,451809,2015-02-16 11:55:37.207,2.578661E+09,9.150676E+08,1.740596E+11,6.176706E+10
19,451809,2015-02-16 12:04:37.213,2.624371E+09,9.286028E+08,1.771473E+11,6.268148E+10
19,451809,2015-02-16 12:13:38.010,2.631447E+09,9.215491E+08,1.778838E+11,6.229602E+10
